,key,kernel,graph,threads,sockets,nodes,edges,degree,instructions,cycles,L1-dcache-loads,L1-dcache-stores,l2-trans.demand-data-rd,l2-trans.rfo,l2-trans.l1d-wb,l2-trans.l2-wb,offcore-response.demand-data-rd.llc-hit.any-response,offcore-response.demand-data-rd.llc-miss.local-dram,offcore-response.demand-data-rd.llc-miss.remote-dram,cores,l1d-read-accesses,l1d-write-accesses,l2-read-accesses,l2-write-accesses,l3-read-accesses,l3-write-accesses,ldram-read-accesses,rdram-read-accesses,l1d-read-accesses-per1kinstr,l1d-write-accesses-per1kinstr,l2-read-accesses-per1kinstr,l2-write-accesses-per1kinstr,l3-read-accesses-per1kinstr,l3-write-accesses-per1kinstr,ldram-read-accesses-per1kinstr,rdram-read-accesses-per1kinstr,l1d-read-miss-rate,l1d-write-miss-rate,l2-read-miss-rate,l2-write-miss-rate,l3-read-miss-rate,l1d-read-bw,l1d-write-bw,l2-read-bw,l2-write-bw,l3-read-bw,l3-write-bw,ldram-read-bw,rdram-read-bw,ipc,avg-exec-time,energy-pkg,energy-cores,energy-uncore,pct-energy-cores,pct-energy-uncore,power-pkg,power-cores,power-uncore,millionTEPS/W
2201,tc-kron-g24-k8-t6-1s-2tpc-fh,tc,kron-g24-k8,6.0,1.0,16777216.0,131715222.0,7.0,2640000000000.0,1570000000000.0,334000000000.0,978573734.9,17674040335.6,37078171.4,56676321.9,25254874.4,1336195974.1,1438562470.0,1781544.4,3.0,334000000000.0,978573734.9,17711118507.0,56676321.9,2776539988.5,25254874.4,1438562470.0,1781544.4,126.51515151515153,0.370671869280303,6.708757010227272,0.021468303750000004,1.0517196926136363,0.009566240303030302,0.5449100265151514,0.0006748274242424242,5.302730091916169,5.79184779301365,15.676816358979092,44.560634824983694,51.877356316756575,45.77952661018366,0.13412767274299947,4.855130249872506,0.015536542571694543,2.2833831660761517,0.020769182196571218,1.1830549598748226,0.0014650088080770869,1.6815286624203822,77.8223501002,8308.02,6177.4710000000005,2130.549,74.35135481363695,25.64864518636304,106.7567032314317,79.379636026908,27.3770672045237,0.01585646558359009
209,bc-kron-g24-k16-t3-1s-1tpc-nh,bc,kron-g24-k16,3.0,1.0,16777216.0,260376709.0,15.0,19937820135.2,70654459798.9,5361272347.4,1558724888.5,1360482078.1,114076039.5,150706476.8,90766247.5,627758802.7,229079251.9,195826971.4,3.0,5361272347.4,1558724888.5,1474558117.6,150706476.8,1052665026.0,90766247.5,229079251.9,195826971.4,268.90157895518934,78.16671028389248,73.97562630986742,7.560709906056947,52.807278895558724,4.553591930643233,11.497002522745062,9.818837493217334,27.510119208577112,9.675350427332004,71.38989071799416,60.23051825665082,40.365924548248124,3.678602957519613,1.0694072566590473,2.0237368101011253,0.2068219997962552,4.334028895966524,0.3737047581911752,0.9442521771717891,0.8052996151310395,0.2842751366571025,15.5495404194,1041.9609999999998,627.8660000000001,414.09499999999997,60.21677183860108,39.78322816139892,67.04098029997179,40.405596067391514,26.635384232580282,0.25052508002366114
217,bc-kron-g24-k16-t6-1s-2tpc-fh,bc,kron-g24-k16,6.0,1.0,16777216.0,260376709.0,15.0,17624737128.9,61708807995.2,4709837602.8,1169345687.2,1316943808.1,109516372.3,137970256.9,87398539.7,616028007.4,416642830.3,98146.5,3.0,4709837602.8,1169345687.2,1426460180.4,137970256.9,1032768984.2,87398539.7,416642830.3,98146.5,267.2285657150359,66.34632010013883,80.9356043793571,7.8282811766826,58.59798880982534,4.958894443852316,23.639832465215886,0.005568682883353659,30.287144595454343,11.799429403218717,72.40121871002324,63.34677474512853,40.35270817874764,12.22376023899873,3.034853787367592,7.404300440160961,0.7161460764225506,16.08293160928743,1.3609569583320402,6.488134582206293,0.001528311405204844,0.2857077432627219,4.1103644074000005,422.834,310.142,112.69199999999998,73.20403508553895,26.795964914461045,102.93015425124341,75.5112518102577,27.418902440985676,0.6188625430957108
593,bfs-kron-g24-k16-t3-1s-1tpc-nh,bfs,kron-g24-k16,3.0,1.0,16777216.0,260376709.0,15.0,3156162811.5,6202725424.4,1113645697.9,791893154.3,93798522.8,42544853.4,50599382.0,12346377.2,35208434.8,27239947.0,13546.1,3.0,1113645697.9,791893154.3,136343376.2,50599382.0,62461927.9,12346377.2,27239947.0,13546.1,352.84834722883426,250.90472851056484,43.19918881721964,16.03196698387338,19.79049855069494,3.9118333252213207,8.630674076884686,0.004292129767240258,12.243011512748975,6.389683449348876,45.81222495456852,24.400217051976146,43.63107974393372,8.329672861902184,5.923201850849919,2.0396344641805593,0.7569394164511423,2.803248447713384,0.5540936373825786,1.2225469983433948,0.0006077527065443839,0.5088764733655734,1.4262146578000001,104.23899999999999,67.11599999999999,37.123000000000005,64.23743990504332,35.76256009495669,73.10252947110169,47.07952679283149,26.02300267827021,2.5052438255558975
601,bfs-kron-g24-k16-t6-1s-2tpc-fh,bfs,kron-g24-k16,6.0,1.0,16777216.0,260376709.0,15.0,3223642944.7,6649992483.5,1121597851.1,792265489.4,94521144.3,43034624.6,51050635.8,12257114.3,35330479.0,26688270.3,16648.1,3.0,1121597851.1,792265489.4,137555768.9,51050635.8,62035397.4,12257114.3,26688270.3,16648.1,347.9354344299475,245.77455603087824,42.67240278422402,15.837088388092564,19.243831975745,3.8026427259929796,8.27879376746026,0.005164180543361543,12.264418917699103,6.443635307788635,45.09833093572461,24.007862464915622,43.0396857774119,8.898023618884338,6.285281759784526,2.1825201988561154,0.8099807544184376,2.9527789575458834,0.5833662627467058,1.270225659228496,0.00079261501345377,0.4850948371386,1.3447149454599998,105.75399999999999,71.65,34.104,67.43948868596914,32.56051131403086,78.66474204133063,53.30411651808983,25.360625523240802,2.4838047343011977
977,cc-kron-g24-k16-t3-1s-1tpc-nh,cc,kron-g24-k16,3.0,1.0,16777216.0,260376709.0,15.0,3778701981.3,9037366557.0,1272744139.5,773515270.5,117633319.5,40945239.0,48289928.6,10881265.9,40242267.5,34685856.6,12307.6,3.0,1272744139.5,773515270.5,158578558.5,48289928.6,74940431.7,10881265.9,34685856.6,12307.6,336.8209267723877,204.7052549445058,41.96686737271923,12.779629770975756,19.832569130166874,2.879643565125069,9.179448762367496,0.0032574592864614152,12.45967427156383,6.242934011428632,47.25780057680226,22.533269150459283,46.30010743909841,7.68525937040377,4.670798582447392,1.9150685277390391,0.5831809988354443,2.7150722985344733,0.39423524147631733,1.256723912106068,0.0004458087219347295,0.4181749921167145,1.7668627183,133.63400000000001,88.44,45.193999999999996,66.07348249324662,33.9265175067534,75.67605720146852,50.10906334727384,25.56699385419468,1.9515961408501241
985,cc-kron-g24-k16-t6-1s-2tpc-fh,cc,kron-g24-k16,6.0,1.0,16777216.0,260376709.0,15.0,3838214872.3,9862658908.5,1278516999.2,773822742.1,118614906.3,41106745.0,48365476.2,10869173.6,41023811.2,34573379.8,17007.5,3.0,1278516999.2,773822742.1,159721651.3,48365476.2,75614198.5,10869173.6,34573379.8,17007.5,333.1095333379819,201.61481033580623,41.614520690513935,12.601286350650199,19.701454641190843,2.831879295511379,9.008633985615367,0.004430828140292468,12.492845952959332,6.250193928446201,47.34157637648521,22.472685010360813,45.737747068027836,8.920917400946278,5.399419351376265,2.228902101206921,0.6749367771868693,3.1656170842070823,0.4550222256147127,1.4473894747095646,0.000711887966167156,0.3897148795506057,1.5289043279800003,123.99699999999999,84.79400000000001,39.20300000000001,68.06929519467418,31.930704805325814,81.08841909545633,55.45146091332666,25.63695818212967,2.119755700043999
1361,pr-kron-g24-k16-t3-1s-1tpc-nh,pr,kron-g24-k16,3.0,1.0,16777216.0,260376709.0,15.0,27481127827.1,142400000000.0,10084234826.1,1684390880.5,6622692839.0,82368662.1,133888460.1,28473828.7,3342447756.8,1442079251.0,290767.4,3.0,10084234826.1,1684390880.5,6705061501.1,133888460.1,4784817775.2,28473828.7,1442079251.0,290767.4,366.96490829976926,61.26945755749485,244.04639751579606,4.873992612965888,174.14738048859877,1.0364327000659135,52.48697317061923,0.010577385054612937,66.50166244880319,7.9659037125499905,71.36199180628508,21.305705068893488,30.14537729994827,7.348419595673262,1.2272693241501795,9.772680009914192,0.19516156115522088,20.92114825806547,0.12450407764371015,6.30551070063038,0.0012714282607012037,0.19299022565082566,14.638498554799998,1349.6770000000001,942.537,407.14000000000004,69.7945658267988,30.20543417320119,92.22164386322002,64.41657365054691,27.805070212673108,0.19306009220121398
1369,pr-kron-g24-k16-t6-1s-2tpc-fh,pr,kron-g24-k16,6.0,1.0,16777216.0,260376709.0,15.0,26570563572.7,143000000000.0,9778226735.9,1514952386.4,6559513484.4,76960118.1,115689608.3,26897909.3,3336001245.3,1431247014.9,231967.6,3.0,9778226735.9,1514952386.4,6636473602.5,115689608.3,4767480227.8,26897909.3,1431247014.9,231967.6,368.01237933073577,57.000661242145235,249.80852543559953,4.35571046941974,179.44776533180257,1.012619018039794,53.87277593391788,0.008734337674576317,67.87988678892994,7.65178575660992,71.83892254052083,23.25526780900244,30.02734622602884,12.999160569086893,2.013958116430727,17.645013178323733,0.3075619647693334,38.02768758971164,0.21451835313561457,11.416292863900814,0.0018503074716984865,0.18581479193691172,8.02374831516,927.0690000000001,700.096,226.973,75.42750231255683,24.57249768744317,115.54556273187329,87.25768486892208,28.287877862951227,0.28184802305129486
1745,sssp-kron-g24-k16-t3-1s-1tpc-nh,sssp,kron-g24-k16,3.0,1.0,16777216.0,260376709.0,15.0,15076356808.6,43976897345.0,5936209613.7,2103713835.1,1225829660.6,108617738.6,159130176.4,56019595.5,559657066.8,347937732.5,97350.8,3.0,5936209613.7,2103713835.1,1334447399.2,159130176.4,907692150.1,56019595.5,347937732.5,97350.8,393.7769589247888,139.53554689875224,88.54251778433812,10.558708489403513,60.22487689455297,3.7168075870476116,23.08456516293627,0.006452769029820936,22.483875996840112,7.567259243569791,68.02033415149884,35.20504163370073,38.334514016964945,2.896129167838256,1.0263260707310156,1.3021758158213257,0.155287389684781,2.6572888319941597,0.1639921383970843,1.018811379951831,0.0002846015463086011,0.34290222440133766,21.869229021400002,1292.455,708.259,584.196,54.73837910940797,45.26162089059203,59.11143159337155,32.38927311677178,26.72215847659977,0.20175207482785043
1753,sssp-kron-g24-k16-t6-1s-2tpc-fh,sssp,kron-g24-k16,6.0,1.0,16777216.0,260376709.0,15.0,14176492534.1,43337764318.3,5665012734.1,1935482506.6,1207445072.3,107963865.8,155880750.1,55987703.9,539282099.0,354273837.8,118645.2,3.0,5665012734.1,1935482506.6,1315408938.1,155880750.1,893674582.0,55987703.9,354273837.8,118645.2,399.8081947467742,136.49248252631034,92.91741594750742,11.011259741325642,63.126920832784776,3.9543497246494064,25.013871818027347,0.00838588024609907,23.233035785459055,8.0697455818968,67.94174239010803,35.91814089425439,39.64864341721815,3.960006792107096,1.3519334846674889,1.840964746126382,0.2181569992328634,3.752197907752972,0.23502284982851673,1.4864842364496913,0.0005024686260379052,0.32708018389611226,15.370943629780001,856.757,501.06499999999994,355.69199999999995,58.54694396287182,41.45305603712818,55.998199833966154,32.76100259431381,23.237197239652335,0.314743426618718
2129,tc-kron-g24-k16-t3-1s-1tpc-nh,tc,kron-g24-k16,3.0,1.0,16777216.0,260376709.0,15.0,2490000000000.0,2020000000000.0,243000000000.0,7601284318.6,14676162795.1,153687827.1,296522685.7,143522378.4,1665970869.0,2979638362.5,2006066.2,3.0,243000000000.0,7601284318.6,14829850622.2,296522685.7,4647615297.7,143522378.4,2979638362.5,2006066.2,97.59036144578315,3.0527246259437755,5.955763302088353,0.11908541594377509,1.866512167751004,0.05763950939759037,1.1966419126506023,0.0008056490763052209,6.102819186090533,3.901532558585501,31.339627701910096,48.399075911033634,64.15456910824224,13.512946603220428,0.4226991676725988,1.649339102929264,0.03297792319049943,1.5506869250702529,0.04788548169437725,0.9941630459280321,0.0006692883640222158,1.2326732673267329,191.81671761799998,15918.016,10682.992999999999,5235.023,67.11185915151229,32.88814084848771,82.9856817005618,55.6939883260599,27.29169337450191,0.01635763538644756
2137,tc-kron-g24-k16-t6-1s-2tpc-fh,tc,kron-g24-k16,6.0,1.0,16777216.0,260376709.0,15.0,2490000000000.0,2021000000000.0,243000000000.0,7521010151.4,14670040610.3,159373525.5,299166848.5,146541322.6,1658161661.9,2986234240.2,3055729.3,3.0,243000000000.0,7521010151.4,14829414135.8,299166848.5,4647451631.4,146541322.6,2986234240.2,3055729.3,97.59036144578315,3.020486004578313,5.955588006345382,0.12014732871485942,1.8664464383132529,0.05885193678714858,1.1992908595180722,0.0012272005220883534,6.102639562057613,3.977675016752974,31.339588768312144,48.97582467161381,64.3213206566198,25.302558122253153,0.7831313139457077,3.0882431336268485,0.06230020976243726,2.9034935407736073,0.09154927561317068,1.8656503023570874,0.0019092078150487097,1.232066039116227,102.44056943999999,10748.086000000001,7898.767999999999,2849.3179999999998,73.48873526982479,26.511264730175206,104.92021435091574,77.10585607049936,27.814358280416382,0.024226833774207944
337,bc-twitter-t3-1s-1tpc-nh,bc,twitter,3.0,1.0,61578415.0,1468364884.0,23.0,71174461221.1,295100000000.0,19878848110.3,6944539743.1,4482704632.0,581965907.4,703063175.0,406242552.2,1823661931.1,508703580.4,1310259799.3,3.0,19878848110.3,6944539743.1,5064670539.4,703063175.0,3642625310.8,406242552.2,508703580.4,1310259799.3,279.29774460798114,97.56690751484439,71.16477115425046,9.878966425381568,51.18296145979688,5.70817522163656,7.151813941748623,18.40658394175695,25.479950941068417,10.126224650770446,71.92527871085629,57.78575789938193,49.93561838350685,2.820822455272237,0.9853860129430296,1.4374065476414895,0.19952432883248283,3.101717500590497,0.3458892382162865,0.4345962545620769,1.114258754415345,0.24131794510001753,75.2056646226,4619.584,2578.023,2041.5609999999997,55.784513934853464,44.21548606514654,61.465508487166105,34.30325773531059,27.16225075185552,0.3179972810662073
345,bc-twitter-t6-1s-2tpc-fh,bc,twitter,6.0,1.0,61578415.0,1468364884.0,23.0,60639804186.0,298300000000.0,17090256675.1,5290845114.0,4513843616.1,572198588.9,669213569.2,396875654.7,1783394638.9,655383309.2,1217897578.0,3.0,17090256675.1,5290845114.0,5086042205.0,669213569.2,3656675526.1,396875654.7,655383309.2,1217897578.0,281.8343631721219,87.24257928401448,83.8863560914607,11.037121958974664,60.31236525669497,6.545667255141124,10.808886881550176,20.0894210099488,29.7642008384135,12.6526211064939,71.89644298056598,59.30635283706097,51.215409113138925,8.630914817694578,2.672002123728802,5.136907049308376,0.6759012299239799,11.079184320598099,1.2025704993450907,1.9859873643547725,3.689286885806915,0.2034820834913511,21.1249467544,2046.5790000000002,1441.1340000000002,605.445,70.40859641157945,29.59140358842054,96.88065617460097,68.21246686637316,28.668189308227813,0.7176385402576216
721,bfs-twitter-t3-1s-1tpc-nh,bfs,twitter,3.0,1.0,61578415.0,1468364884.0,23.0,17633026067.3,42374018499.6,5530879522.3,3875316742.6,552882627.2,241830681.3,281085017.0,64023949.0,217627616.5,82046736.1,75818551.5,3.0,5530879522.3,3875316742.6,794713308.5,281085017.0,375492904.1,64023949.0,82046736.1,75818551.5,313.67704477011137,219.81896658210835,45.09464825162242,15.949743586179883,21.305269110704337,3.6327350184128178,4.65646422528105,4.300272635892685,14.375533146819162,7.254831049596215,47.256418886583226,22.77856784225811,42.041683939693954,6.398523108834218,4.483349621746116,1.838902295790491,0.6503980270994869,2.6067487320239517,0.44444477260755877,0.5698936363227984,0.5259551041231904,0.4169156669128922,9.22295722878,720.4250000000001,472.76900000000006,247.656,65.53326049698668,34.46673950301331,78.14226271286869,51.293967795452964,26.84829491741571,2.041770492355521
729,bfs-twitter-t6-1s-2tpc-fh,bfs,twitter,6.0,1.0,61578415.0,1468364884.0,23.0,17259373088.0,44684750248.6,5400459890.0,3793412998.4,562422827.1,241242765.9,279836302.4,64432590.9,217218665.3,78920735.1,78949274.0,3.0,5400459890.0,3793412998.4,803665593.0,279836302.4,375088674.4,64432590.9,78920735.1,78949274.0,312.8988028499855,219.79974131069056,46.570748913203,16.215633338006622,21.735072731954606,3.733713469065939,4.573330609025155,4.574368087630558,14.883745565539638,7.3773606609568105,46.68503007624192,23.025217406597253,42.08917961211118,6.775098260752591,4.759277689016045,2.0165320853540623,0.7021748324288006,2.8235048783623204,0.4850436230349905,0.5943350137367351,0.5940508857137801,0.3863634706759835,8.50325447478,651.2459999999999,423.6,227.64600000000004,65.00096570085617,34.999034299143815,76.593421141084,49.822140837693595,26.771280303390416,2.257002778554088
1105,cc-twitter-t3-1s-1tpc-nh,cc,twitter,3.0,1.0,61578415.0,1468364884.0,23.0,20561268076.7,53955969842.7,6583189298.8,4021727612.4,610291973.9,241549321.3,279680940.4,59314380.4,225595804.4,128615436.6,59821972.4,3.0,6583189298.8,4021727612.4,851841295.2,279680940.4,414033213.4,59314380.4,128615436.6,59821972.4,320.21922598070887,195.65261708017243,41.459232843313984,13.612483885874775,20.15524914108601,2.887190952173622,6.268215357581559,2.905692777473922,12.945940850313722,6.956417162072411,48.609448666189955,21.208829276909547,45.508303990181744,6.410059069364733,3.916116078829635,1.65911048668625,0.5447538231547926,2.419524222638244,0.3465932472215463,0.7520697487956868,0.3491943810148402,0.38134663564355664,10.9550563152,824.6260000000002,530.1419999999999,294.484,64.2302063438717,35.769793656128286,75.29274392470863,48.41107674877789,26.88166717593075,1.7826691454417758
1113,cc-twitter-t6-1s-2tpc-fh,cc,twitter,6.0,1.0,61578415.0,1468364884.0,23.0,19461944202.3,55890036510.7,6252406812.3,3816619075.6,604384083.0,237629860.1,273306587.4,58090592.2,224840318.7,125409384.9,63762336.5,3.0,6252406812.3,3816619075.6,842013943.1,273306587.4,414012040.1,58090592.2,125409384.9,63762336.5,321.2880682031347,196.13264511806048,43.28907319454671,14.05444871874845,21.29501033546818,2.9874098737865693,6.448401347978306,3.2814896369346607,13.473214472441622,7.1653111760008965,49.20605237562328,21.256700917246217,45.69321974121884,7.07320918446956,4.317675770711615,1.9050155872049817,0.6183813904331139,2.810430324275611,0.3943099732310167,0.8516270943311575,0.4325436862995845,0.34825593585775066,9.42870839896,721.6960000000001,469.354,252.342,64.96057492353673,35.03942507646327,76.56667326385829,49.80617960191739,26.76049366194088,2.0372933144522096
1489,pr-twitter-t3-1s-1tpc-nh,pr,twitter,3.0,1.0,61578415.0,1468364884.0,23.0,222700000000.0,1254000000000.0,79082059479.0,10672581536.5,49640092835.5,532585487.2,804600015.3,243920336.7,23253225923.5,12026637688.6,1878981849.7,3.0,79082059479.0,10672581536.5,50172678322.7,804600015.3,37158845461.8,243920336.7,12026637688.6,1878981849.7,355.11613103578895,47.914031487097,225.31498652407709,3.613292560171449,166.8761668557106,1.0954281647710364,54.00775439625096,8.439658701721402,63.44702206652231,7.545812928193866,74.0621424012463,30.318839578798247,37.42243002946607,6.683377753008434,0.9017776669707793,8.480823384391648,0.13598459879412594,18.843758317097638,0.1236727993577694,6.098777454514124,0.9528613017753333,0.17759657962109576,126.262970522,11277.211,7710.622,3566.589,68.37222921546649,31.627770784533503,89.35309034065678,61.1107417235018,28.242348617154967,0.1302223248607724
1497,pr-twitter-t6-1s-2tpc-fh,pr,twitter,6.0,1.0,61578415.0,1468364884.0,23.0,215000000000.0,1266000000000.0,76952280362.8,9488948463.0,49447669578.1,509570790.1,712837951.3,230552795.8,23202281673.6,12013271088.2,1878834184.9,3.0,76952280362.8,9488948463.0,49957240368.2,712837951.3,37094386946.7,230552795.8,12013271088.2,1878834184.9,357.9211680432049,44.13064653604262,232.3671117435973,3.315529347211696,172.53807415985858,1.0723140053349896,55.8778601476929,8.73903938639065,64.92093302444215,7.514512711357085,74.25241177091793,32.344437202309116,37.45079251279243,11.959188343767165,1.474678721284517,15.527782023775359,0.22157059525704362,34.589130235894814,0.21498235494104795,11.202031842822551,1.7518458390847915,0.16982898622047246,68.63666867840001,7674.028,5697.397999999999,1976.6299999999999,74.22802046971671,25.771979530283282,111.80842567322568,83.01102700781755,28.79739866540812,0.19143214293265126
